page_url,title,type,question_id,activity,sub_question_label,active,median,resolution_criteria,fine_print,fan_graph,custom_group
/questions/9535/usa-leads-in-embryo-selection-for-iq/,Will the USA be the first country to embryo select >10% of its newborns for intelligence?,forecast,9535,0.3313832786221024,,OPEN,0.05,"This question resolves positively if the United States is the first country with over a million people to have more than 10% of its newborns developed from embryos selected for polygenic scores for intelligence, according to credible reports. If no country has >10% of its newborns selected for intelligence by 2300-01-01 it resolves as ambiguous.

Moreover, for the question to resolve positively, the particular procedure used for embryo selection must, in expectation, result in an increase of at least 1/5 standard deviations in IQ (i.e. 3 IQ points), according to credible evidence",,False,
/questions/9584/kbj-confirmed-to-scotus-before-2023/,Will Ketanji Brown Jackson be confirmed as an Associate Justice of the Supreme Court before 2023?,forecast,9584,0.0,,RESOLVED,0.99,"This question resolves positively if Ketanji Brown Jackson is confirmed by the Senate to serve as an Associate Justice of the Supreme Court of the United States at any time before 00:00 Eastern before January 1, 2023. It resolves negatively if this does not happen",,False,
/questions/9585/l-kruger-confirmed-to-scotus-before-2023/,Will Leondra Kruger be confirmed as an Associate Justice of the Supreme Court before 2023?,forecast,9585,0.0,,RESOLVED,0.01,"This question resolves positively if Leondra Kruger is confirmed by the Senate to serve as an Associate Justice of the Supreme Court of the United States at any time before 00:00 Eastern before January 1, 2023. It resolves negatively if this does not happen",,False,
/questions/9594/india-first-10-to-embryo-select-for-iq/,Will India be one of the first ten countries to embryo select >10% of its newborns for intelligence?,forecast,9594,0.07134745633246334,,OPEN,0.17,"This question resolves positively if India is the first country with over a million people to have more than 10% of its newborns developed from embryos selected for polygenic scores for intelligence, according to credible reports. If no country has >10% of its newborns selected for intelligence by 2300-01-01 it resolves as ambiguous.

Moreover, for the question to resolve positively, the particular procedure used for embryo selection must, in expectation, result in an increase of at least 1/5 standard deviations in IQ (i.e. 3 IQ points), according to credible evidence",,False,
/questions/9609/orb%25C3%25A1n-wins-2022-hungarian-election/,Will Viktor Orbán win the 2022 Hungarian Parliamentary Election?,forecast,9609,0.0,,RESOLVED,0.78,"This question will resolve positively if Viktor Orbán is elected by the Hungarian National Assembly following their next Parliamentary Elections, scheduled for April 3, 2022.

In the case that no elections are held between January 1, 2022 to January 1, 2023, this question will resolve ambiguously",,False,
/notebooks/9613/explainable-ai-and-trust-issues/,Explainable AI and Trust Issues,notebook,9613,0.0,,OPEN,N/A,,,False,
/questions/9627/us-exit-from-paris-agreement-if-gop-win-2024/,"If a Republican wins the 2024 US Presidential Election, will the US withdraw from the Paris Climate Agreement before 2029?",forecast,9627,1.6661753937616308e-07,,OPEN,0.78,"The question will resolve positively if, before January 1, 2029, the United States President formally notifies the United Nations that it will withdraw from the Paris Agreement, conditional on the United States President on June 1, 2025 being a Republican.  An informal announcement that the United States intends to withdraw from the Paris Agreement will not resolve the question.

If the US President on June 1, 2025 is not a member of the Republican party, this question will resolve ambiguously",,False,
/questions/9700/carrick-flynn-to-win-or-6-democratic-primary/,Will Carrick Flynn win the Democratic primary for Oregon's 6th congressional district?,forecast,9700,1.027715125357904e-309,,RESOLVED,0.47,"This question will resolve positively if Carrick Flynn is the projected winner of the Democratic primary for Oregon's 6th congressional district according to at least two of the following networks that make race calls: ABC, CBS, NBC, CNN, Fox, Decision Desk HQ, Associated Press, Reuters, NY Times.","If there are conflicting race calls, we will wait for [certification](https://sos.oregon.gov/voting/Pages/current-election.aspx) by the Oregon Secretary of State to resolve this question.",False,
/questions/9701/carrick-flynn-to-win-or-6-general-election/,Will Carrick Flynn win the general election for Oregon's 6th congressional district?,forecast,9701,1.9500720432282144e-204,,RESOLVED,0.01,"This question will resolve positively if Carrick Flynn is certified as the winner of the general election for Oregon's 6th congressional district. Projection that Carrick has won that race according to at least two of the following networks that make race calls: ABC, CBS, NBC, CNN, Fox, Decision Desk HQ, Associated Press, Reuters, NY Times",,False,
/questions/9728/mean-age-of-us-presidents-from-2022-to-2040/,What will be the mean age of the next 5 US Presidents from 2022 to 2040?,forecast,9728,9.428215562816022e-40,,OPEN,0.47633,"This question will resolve as the mean age (in years) of the next 5 US Presidents to be inaugurated following Joe Biden's January 20, 2021 inauguration.  The President's age will be measured as of their age on their inauguration date.  Any US President who serves multiple terms will be counted on each inauguration date.

Elections are currently scheduled for 2024, 2028, 2032, 2036, and 2040, but there is potential for a President to be inaugarated earlier than those dates if a Vice President or other individual [is promoted to the office](https://en.wikipedia.org/wiki/United_States_presidential_line_of_succession) following a President's death, impeachment, or resignation.  This question will recognize the first 5 Presidential inaugurations after Biden's inauguration on January 20, 2021, up until January 1, 2045.  If there are fewer than 5 such inaugurations in that period, the average will be calculated with that lesser number",,False,
/questions/9740/niger-coup-before-2023/,Will Niger experience a coup before 2023?,forecast,9740,0.0,,RESOLVED,0.01,"The question resolves positively if, before January 1st, 2023, any one of the UN, ECOWAS, the US or France recognizes a coup, defined as an unconstitutional seizure of power, against the incumbent Nigerien government. The resignation of President Bazoum or his successor won't be counted unless explicitly acknowledged as a coup by one of the sources above",,False,
/questions/9785/10-embryo-selection-for-iq-when/,When will some country do widespread embryo selection for intelligence?,forecast,9785,0.7070164980039745,,OPEN,0.40293,"This question resolves positively when some country with over a million people has more than 10% of its newborns developed from embryos selected for polygenic scores for intelligence within a single calander year, according to credible reports. If no country has >10% of its newborns selected for intelligence by 2099-12-31 it resolves as >.

Moreover, for the question to resolve positively, the particular procedure used for embryo selection must, in expectation, result in an increase of at least 1/5 standard deviations in IQ (i.e. 3 IQ points), according to credible evidence",,False,
/questions/9790/%25C3%25A9ric-zemmour-in-the-2nd-round-2022/,Will Éric Zemmour be in the 2nd round of the 2022 French presidential election?,forecast,9790,0.0,,RESOLVED,0.01,"If credible media indicate that Zemmour will appear on the ballot of the second round of the 2022 French presidential election, this resolves positively. Otherwise, negatively",,False,
/questions/9791/%25C3%25A9ric-zemmour-french-president/,Will Éric Zemmour win the French presidential election in 2022?,forecast,9791,0.0,,RESOLVED,0.01,"If credible media indicate that Éric Zemmour won the French presidential election in 2022, this resolves positively. Otherwise, negatively",,False,
/questions/9793/unscreenunmodified-person-sues-parents/,When will a person who was not screened or genetically modified as an embryo file a lawsuit against their parents for not doing so?,forecast,9793,7.10214473740298e-139,,OPEN,0.49681,This question resolves as the date a lawsuit is filed by an individual against their biological parent(s) for not choosing to have the individual screened or genetically modified as an embryo. This question should close retroactively to one month before the lawsuit file date,,False,
/questions/9795/republicans-support-es-for-iq-more-than-dems/,Will Republicans support embryo selection for intelligence more than Democrats?,forecast,9795,2.8356615068712377e-13,,OPEN,0.36,"This question will resolve positively if the percentage of Republican members of Congress who vote to permit embryo selection for intelligence or vote against banning embryo selection for intelligence is greater than the corresponding percentage for Democratic members of Congress on the first occasion a federal bill on the matter is taken to a vote.  If the percentage is less, it resolves negatively.  If the percentage is equal, it resolves ambiguously.  For the purposes of this question, if within a span of 4 years, 75% or more congresspeople in a given party all change membership to another party, that second party will be considered the same party under a new name.  If no such vote comes up by 2300-01-01, this question resolves ambiguously",,False,
/questions/9796/eu-member-first-10-to-embryo-select-for-iq/,Will a European Union member state be one of the first 10 countries to select 10% of its population for IQ?,forecast,9796,2.194132994104099e-18,,OPEN,0.38,"This question resolves positively if a member state of the European Union is one of the first ten countries with over a million people to have more than 10% of its newborns developed from embryos selected for polygenic scores for intelligence within a single calendar year, according to credible reports. If no country has >10% of its newborns selected for intelligence by 2300-01-01 it resolves as ambiguous.

Moreover, for the question to resolve positively, the particular procedure used for embryo selection must, in expectation, result in an increase of at least 1/5 standard deviations in IQ (i.e. 3 IQ points), according to credible evidence.","It's within a single calendar year, and a tie counts as yes.  It only resolves ambiguous if no country with >1M people has >10%, the population count is in whatever the reference year.  So yes if Estonia goes below 1M it will not trigger resolution.",False,
/questions/9846/spring-2022-moderator-election/,Spring 2022 Moderator Election,discussion,9846,2.044067087304007e-203,,OPEN,N/A,,,False,
/notebooks/9871/economic-impacts-of-artificial-general-intelligence/,Economic Impacts of Artificial General Intelligence,notebook,9871,1.4520423252821817e-221,,OPEN,N/A,,,False,
/questions/9911/first-australian-nuclear-plant-by-2042/,Will Australia operate a nuclear power plant before 2042?,forecast,9911,1.1360683629211395e-27,,OPEN,0.47,"This question will resolve as **Yes** if Australia builds at least one fission-based nuclear power plant on or within 10 km of Australian land before January 1, 2042.  The plant must be built and begin producing electricity for the commercial power grid before January 1, 2042 to resolve the question positively.

For the purposes of this question, a ""nuclear power reactor"" refers to fission-based power generation which excludes other nuclear power generation methods such as fusion / magentic confinement technologies such as Tokamaks or any other non-fission device that might be developed",,False,
/questions/10020/ron-desantis-reelection/,Will Ron DeSantis be re-elected as Governor of Florida in 2022?,forecast,10020,0.0,,RESOLVED,0.95,"This questions will resolve as ""Yes"" if, on January 8th 2023, Ron DeSantis is sworn in for his second term as Governor of Florida.","In the case that the inauguration is rescheduled or postponed, such as in the case of a recount, this question will resolve as ""Yes"" if Ron DeSantis is inaugurated for another term as Governor following the [2022 Florida Gubernatorial Election](https://ballotpedia.org/Florida_gubernatorial_and_lieutenant_gubernatorial_election,_2022).",False,
/questions/10047/nato-member-to-call-for-hungarys-expulsion/,Will any member of NATO call for Hungary to be expelled before 2024?,forecast,10047,0.5691090669845279,,OPEN,0.01,"This question will resolve as ""Yes"" if at least one head of state or head of government in a NATO member country calls for Hungary to be expelled from NATO, at any time from March 1, 2022 to January 1, 2024.  This does not need to occur through a formal legal process or through the invocation of Article 60(2).

This question will resolve based on reputable media reports.

_Edit March 2, 2022: ""Senior government official"" has now been updated to read ""head of state or head of government.""",,False,
/questions/10098/civil-liberties--political-rights-in-russia/,What will be the total aggregate score given to Russia by Freedom House in 2023?,forecast,10098,9.088595073453296e-06,,OPEN,0.52676,This number is expected be published in Freedom House's 2023 annual Freedom in the World report. The question resolves as ambiguous if their reports are discontinued,,False,
/questions/10105/rewards-for-justice-pays-10m-prize/,Will the US “Rewards for Justice” program pay the $10M reward offered for information on the interference in the 2020 presidential election?,forecast,10105,6.69724132154407e-82,,RESOLVED,0.06,"This question will resolve as **Yes** if the U.S Department of Justice, or at least three other reputable media outlets, report a payment having been made to an individual or individuals in direct relation to the Rewards for Justice program targeted at Kazemi and Kashian, two Iranian hackers charged for participating in a disinformation campaign during the 2020 elections. The payment can be any or all of the allocated $10 million USD amount. 

If no such payment or public announcement has been made by May 31, 2023, then this question will resolve negatively",,False,
/questions/10108/russian-disinformation-in-us-2022-elections/,Will the US claim that a Russian disinformation campaign attempted to influence the 2022 midterm elections?,forecast,10108,9.50690747370987e-227,,RESOLVED,0.72,"This question will resolve as **Yes** if by May 31, 2023 a report is published that makes all three of the following claims:

1. That Russian actors attempted (successfully or not) to influence the [2022 US midterm elections](https://en.wikipedia.org/wiki/2022_United_States_elections), 

2. That the agents, directors, or financial supporters of the campaign are Russian actors (state or non-state).

3. That the campaign includes disruption of US social or news media with inauthentic user behavior or content promotion manipulation, the promotion of false or misleading information, or leaking private or classified US information",,False,
/questions/10203/announcing-the-white-hat-cyber-tournament/,Announcing the White Hat Cyber Tournament,discussion,10203,0.0,,OPEN,N/A,,,False,
/questions/10249/georgia-to-impose-sanctions-on-russia/,Will Georgia impose sanctions against Russia before 2024?,forecast,10249,0.7781833949597992,,OPEN,0.01,"This question resolves positively if before January 1, 2024, the Georgian government officially imposes [international sanctions](https://en.wikipedia.org/wiki/International_sanctions) against Russia.

Tariffs will be considered sanctions",,False,
/notebooks/10271/ukraine-conflict-update-for-monday-2022-03-14/,"Ukraine Conflict Update for Monday, 2022-03-14",notebook,10271,0.0,,OPEN,N/A,,,False,
/notebooks/10292/predicting-polygenic-selection-for-iq/,Predicting Polygenic Selection for IQ,notebook,10292,0.0,,OPEN,N/A,,,False,
/questions/10423/belarussian-invasion-of-ukraine-by-june-2022/,"Will Belarus invade Ukraine before June 1, 2022?",forecast,10423,5.8371853762093864e-295,,RESOLVED,0.01,"This question will resolve as ""Yes"" If, at any time between February 1, 2022 and June 1, 2022, either any 2 [Permanent members of the UN security council](https://en.wikipedia.org/wiki/Permanent_members_of_the_United_Nations_Security_Council) or official representatives of Russia or Belarus officially state that Belarussian armed forces have invaded Ukraine.  For the purposes of this question, ""Ukranian territory"" will be defined as Ukraine's internationally recognized borders [as of January 1, 2014](https://en.wikipedia.org/wiki/Russian-occupied_territories_of_Ukraine).  The declaration of a Belarussian invasion must be referring at least in part to events which occurred between February 1, 2022 to June 1, 2022.

If no such declaration occurs by June 1, 2022, 00:00 UTC, this question will resolve as ""No""",,False,
/questions/10430/social-dems-to-continue-ruling-denmark/,Will the Social Democrats hold a position in government after the next Danish general election?,forecast,10430,2.3870810808456096e-132,,RESOLVED,0.81,"If the next government following elections include the Social Democrats, this resolves positively. Otherwise, it resolves negatively. (Specifically, this will resolve negatively in the case where the Social Democrats provide support for a government but do not have any ministers in the government",,False,
/questions/10541/hunter-biden-be-indicted-before-nov-5-2024/,"Will Hunter Biden be indicted before November 5, 2024?",forecast,10541,2.5797791828640905e-17,,RESOLVED,0.66,"This question resolves positively if before November 5, 2024, the date of the 60th quadrennial presidential election, Hunter Biden has been indicted in the United States on any charge(s) alleging violation of state or federal law. The question resolves negatively if this does not occur. No conviction is necessary for a positive resolution; this question concerns only indictment",,False,
/questions/10562/sarah-palin-elected-alaska-us-rep-in-22/,Will Sarah Palin be elected as US Representative for Alaska in 2022?,forecast,10562,2.7851472008339965e-192,,RESOLVED,0.25,"This question will resolve positively if Sarah Palin is elected to the U.S. House of Representatives in [the 2022 United States House of Representatives election in Alaska](https://en.wikipedia.org/wiki/2022_United_States_House_of_Representatives_election_in_Alaska). If Palin is not elected, the question resolves negatively. 

Palin must be elected as the US Representative for Alaska for this question to resolve positively; election to Congress in any other capacity does not count",,False,
/questions/10577/trump-allowed-on-twitter-before-24-election/,Will Donald J. Trump be allowed to operate a Twitter account before the 2024 presidential election?,forecast,10577,1.949975125906985e-198,,RESOLVED,0.85,"This question will resolve as **Yes** if, at any time between January 1, 2022 to November 5, 2024, the date of the 60th quadrennial United States presidential election, Donald J. Trump is permitted to directly operate a personal Twitter account. Trump must be allowed to tweet on his own behalf for a positive resolution; restrictions that allow Trump to post only via an intermediary will not count. 

Trump need not actually choose to do this to resolve the question as **Yes**; he must merely be allowed to do so. 

This question will resolve on the basis of statements by Twitter, or credible media reports",,False,
/questions/10626/blake-masters-potus-by-2070/,Will Blake Masters be President of the United States before 2070?,forecast,10626,7.507411346638584e-35,,OPEN,0.01,"This question will resolve positively if Blake Masters is the President of the United States before January 1, 2070, as reported by reliable media outlets",,False,
/questions/10630/joe-biden-re-elected-president-in-2024/,Who will be elected to be US President in 2024? (Joe Biden),forecast,10630,2.3270645432565553,,OPEN,0.56,"This question will resolve as **Yes** for the person who wins the 2024 US presidential election, and **No** for all other options.  This will be the person who wins the majority of votes in the [Electoral College](https://en.wikipedia.org/wiki/United_States_Electoral_College), or selected by Congress following the contingency procedure in the [Twelfth Amendment](https://en.wikipedia.org/wiki/Twelfth_Amendment_to_the_United_States_Constitution).

This question is not limited to the individuals currently listed below; the question may resolve as **No** for all listed options, and options may be added later.","This question does not require that the individual winning the 2024 Election wins the popular vote, be projected by news media as winning the election, or to be officially inaugurated or perform any duty of the US President, only that they have been selected by the Electoral College or by US Congress.

In the event that there is no election or certification of the vote by February 1, 2025, this question will resolve as **Ambiguous** for all options.",False,11245
/notebooks/10655/the-next-five-years/,The next five years,notebook,10655,1.4515453134304214e-221,,OPEN,N/A,,,False,
/questions/10673/buttigieg-dem-nominee-for-us-prez-in-2024/,Will Pete Buttigieg be the Democratic Party nominee for President of the United States on election day in 2024?,forecast,10673,1.6308677348192125e-273,,CLOSED,0.1,"This question resolves positively if on Tuesday, November 5, 2024, the date of [the 60th quadrennial presidential election](https://en.wikipedia.org/wiki/2024_United_States_presidential_election), Pete Buttigieg is the Democratic Party's official nominee for the office of President of the United States.","Nomination for the vice presidency does not count; nor does merely becoming the presidential nominee - Buttigieg must be the presidential nominee on election day itself. If he becomes the nominee but is (for any reason) not the nominee on election day, the question resolves negatively.",False,
/questions/10674/k-harris-dem-nominee-for-us-prez-in-2024/,Will Kamala Harris be the Democratic Party nominee for President of the United States on election day in 2024?,forecast,10674,3.5748742496449334e-273,,CLOSED,0.2,"This question resolves positively if on Tuesday, November 5, 2024, the date of the 60th quadrennial presidential election, Kamala Harris is the Democratic Party's official nominee for the office of President of the United States.","Nomination for the vice presidency does not count; nor does merely becoming the presidential nominee - Harris must be the presidential nominee on election day itself. If she becomes the nominee but is (for any reason) not the nominee on election day, the question resolves negatively.",False,
/notebooks/10680/the-unsolvable-control-problem-artificial-sentience-and-infosec/,"The Unsolvable Control Problem, Artificial Sentience, and InfoSec",notebook,10680,0.0,,OPEN,N/A,,,False,
/questions/10687/johnson-re-election-next-uk-ge/,Will Boris Johnson fail to be elected in the next UK General Election?,forecast,10687,0.008199986523509109,,OPEN,0.83,"This question will resolve as **Yes** if Boris Johnson is not elected to represent any UK parliamentary constituency in the next general election to be held after Thursday, December 12, 2019, conditional on Johnson appearing on the ballot in any constituency. If Johnson does not contest the election, or if Johnson is not alive or is incapacitated at the time the results of the election are announced, this question will resolve as **Ambiguous**.  

This question will close 24 hours prior to the opening of polls of the next UK general election",,False,
/questions/10781/date-of-assange-extradition-to-us/,When will Julian Assange be extradited to the US?,forecast,10781,3.9032242079527054e-13,,OPEN,0.95352,"This question will resolve on the date that it is confirmed that Julian Assange has been extradited to the US or is in the custody of US law enforcement.  If Assange has died before January 1, 2025 and before being held in US custody, this question will resolve as ""**Ambiguous**""",,False,
/questions/10788/david-segal-to-win-the-ri-2-dem-primary/,Will David Segal win the RI-2 Democratic primary?,forecast,10788,0.0,,RESOLVED,0.12,"This question will resolve as ""**Yes**"" if David Segal is the projected winner of the Democratic primary for Rhode Island's 2nd congressional district according to a consensus of credible media reports.  If there are conflicting race calls, this question will resolve upon results by the Rhode Island Secretary of State",,False,
/questions/10789/will-andrej-babi%25C5%25A1-be-next-czech-president/,Will Andrej Babiš win the next Czech Republic presidental election?,forecast,10789,6.272118913744337e-156,,RESOLVED,0.04,"The question will resolve as **Yes** if at least three major media sources announce the elections are concluded and Andrej Babiš is a victor. In case of ambiguity between the media sources, the internet pages of the [Ministry of the Interior of the Czech Republic](https://www.mvcr.cz/mvcren) shall be used. If no president is elected by March 8 2023, the question resolves ambiguously",,False,
/questions/10797/chinese-military-base-in-the-solomon-islands/,Will the Solomon Islands host a Chinese military base before 2032?,forecast,10797,2.4450564766579625e-31,,OPEN,0.25,"This question resolves as **Yes** if before January 1, 2032 any of the following three conditions below occur:

1) The governments of China or the Solomon Islands publicly announce that a Chinese military base has been agreed upon and will begin construction before 2032.

2) At least one [credible media source](https://www.metaculus.com/help/faq/#definitions) reports that the Solomon Islands host over 1000 Chinese soldiers.

3) At least three [credible media sources](https://www.metaculus.com/help/faq/#definitions) describe China's military presence on the Solomon Islands as a military base",,False,
/questions/10807/zelenskyy-re-elected-president-of-ukraine/,Will Zelenskyy be re-elected President in the next Ukrainian elections?,forecast,10807,0.3339153367156505,,OPEN,0.81,"This question will resolve as **Yes** if, in the next Ukrainian Presidential election following the [April 21, 2019 elections](https://en.wikipedia.org/wiki/2019_Ukrainian_presidential_election), Volodymyr Zelenskyy is re-elected as President of Ukraine.  This question will resolve as **No** if an opposing candidate wins, if Zelenskyy chooses not to run, is deceased, or is otherwise unable to participate.

Elections are [currently scheduled](https://en.wikipedia.org/w/index.php?title=2024_Ukrainian_presidential_election) for March 31, 2024, according to the Constitution of Ukraine.  In the event that elections are rescheduled, this question will pertain to the next presidential election after April 21, 2019.  If no such election is held by December 31, 2029, this question will resolve as **Ambiguous**.","For the purposes of this question, ""Ukraine"" will be defined as a state which holds over 50% of [territory held by Ukraine](https://en.wikipedia.org/wiki/Occupied_territories_of_Ukraine) on January 1, 2014, and whose political capitol is in the same territory.

For the purposes of this question, the ""President of Ukraine"" will be the democratically-elected chief executive of Ukraine, even if such an office is not called the ""presidency"".",False,
/questions/10809/ukraine-democracy-index-2024/,What will be Ukraine's score in The Democracy Index in 2024?,forecast,10809,6.123770610536124e-21,,OPEN,0.56325,"This question will resolve as Ukraine's score out of 10 in the year 2024, according to [The Democracy Index](https://www.eiu.com/n/campaigns/democracy-index-2021/) published by The Economist Intelligence Institute.  If the Economist does not publish data for Ukraine by January 1, 2026, this question will resolve as ""**ambiguous**"".","In the case that the Economist Intelligence Unit changes their scale for overall scores, Metaculus Admins will re-scale the score to a 0-10 point scale, if feasible.

For the purposes of this question, ""Ukraine"" will be considered as the nation which controls over 50% of Ukraine's de-facto territory from January 1, 2022, and whose political capital is in the same territory.",False,
/questions/10834/affirmative-action-banned-in-us-by-2035/,Will over half of US states forbid affirmative action before 2035?,forecast,10834,1.1209099526054765e-27,,OPEN,0.44,"This question will resolve as **Yes** if, before January 1, 2035, over half of US states generally ban discrimination and giving preferential treatment to groups or individuals on the basis of race, in decisions on public employment.  This question may also resolve as **Yes** if such a ban is effective on the federal level, or if affirmative action is ruled unconstitutional by the US Supreme Court.","For the purposes of this question, discrimination or preferential treatment on the basis of other attributes or membership to a [protected discrimination group](https://en.wikipedia.org/wiki/Protected_group) is not relevant to the question's resolution.  Affirmative Action in regards to public education decisions is also not relevant to the question's resolution.  Any ban on affirmative action will qualify if it applies in the majority of cases; for example, a ban may include an exception that it shall not prohibit ""bona fide qualifications based on sex which are reasonably necessary to the normal operation of public employment, public education, or public contracting. ""

The District of Columbia will be considered a state for the resolution of this question.",False,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,group,10860,0.0,,RESOLVED,N/A,"This question will resolve as **Yes** for any of the listed individuals who regain their old account or are confirmed to have created a new account with the permission of Twitter before January 1, 2023. This resolves as **No** for any individual who is still banned on January 1, 2023 and was not unbanned during the relevant time period.

If an individual satisfies the resolution criteria but is later banned again this still resolves as **Yes** for that individual. Where an individual creates a new account but it is unclear if Twitter has allowed them to do so admins may use their discretion to determine appropriate resolution or resolve the question ambiguously for that individual",,False,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,,11387,,Laura Loomer,RESOLVED,0.66,,,,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,,11596,,Milo Yiannopoulos,RESOLVED,0.01,,,,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,,11390,,Marjorie Taylor Greene,RESOLVED,0.65,,,,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,,11391,,Tila Tequila,RESOLVED,0.01,,,,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,,11389,,Jared Taylor,RESOLVED,0.01,,,,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,,11595,,Steven Kenneth Bonnell II (Destiny),RESOLVED,0.01,,,,
/questions/10860/who-will-twitter-unban-before-2023/,Who will Twitter unban before 2023?,,11388,,Alex Jones,RESOLVED,0.01,,,,
/questions/10877/-americans-represented-by-labor-union-2030/,What percentage of American workers will be represented by a labor union in 2030?,forecast,10877,1.93553952582757e-37,,OPEN,0.40616,"This question will resolve as the percent of employed American workers (excluding incorporated self-employed) who are represented by a labor union, according to the [US Bureau of Labor Statistics](https://www.bls.gov/news.release/union2.toc.htm).  Currently, this data series ID is `LUU0204899700` and can be accessed [here](https://data.bls.gov/cgi-bin/srgate).

Workers will be ""represented by a union"" if they are union members or report no union affiliation but whose jobs are covered by a union or an employee association contract.  Statistics for employed Americans and Americans represented by a union should include all industries, occupations, sexes, races, ethnic origins, and all ages 16 years and older.   If BLS does not report this data by July 1, 2032, an alternative credible source may be used, or the question may resolve as **Ambiguous** at Metaculus' discretion",,False,
/questions/10958/ec-votes-won-by-democratic-nominee-in-24/,How many Electoral College votes will the Democratic Party nominee win in the 2024 presidential election?,forecast,10958,0.00909905214296877,,OPEN,0.51559,"There is a potential complication here: faithless electors. In many states, it is legally possible for an Electoral College elector to refuse to honor the vote of their state population and to cast their vote for someone else. To counter this potential complication, we will say that the Democratic candidate has 'won' whatever the final number of legally valid Electoral College votes certified by the United States Congress is in the first week of January 2025, accounting for the effect of any faithless electors",,False,
/questions/10959/ec-votes-won-by-republican-nominee-in-24/,How many Electoral College votes will the Republican Party nominee win in the 2024 presidential election?,forecast,10959,0.009176191700043164,,OPEN,0.49517,"There is a potential complication here: faithless electors. In many states, it is legally possible for an Electoral College elector to refuse to honor the vote of their state population and to cast their vote for someone else. To counter this potential complication, we will say that the Republican candidate has 'won' whatever the final number of legally valid Electoral College votes certified by the United States Congress is in the first week of January 2025, accounting for the effect of any faithless electors",,False,
/questions/10962/the-us-india-strategic-partnership/,Will US offer India a nuclear submarine before 2026?,forecast,10962,1.4320172441572465e-08,,OPEN,0.05,"This question will resolve as **Yes** if the United States makes a public formal agreement with India to build, design, lease, or sell a nuclear-powered submarine for the Indian Navy at any time between January 1, 2022 to January 1, 202",,False,
/questions/10963/indian-elections-2024/,Which party will form the government after the next Indian general election in 2024?,group,10963,2.2583119169895895e-07,,OPEN,N/A,"This question will resolve as **Yes** for the party who has a member sworn in as the next Indian Prime Minister following the next general elections.  All other parties will resolve as **No**.

This question will resolve for the next general election occuring after June 1, 2022 (currently expected for May 2024)",,False,
/questions/10963/indian-elections-2024/,Which party will form the government after the next Indian general election in 2024?,,11310,,INC,OPEN,0.25,,,,
/questions/10963/indian-elections-2024/,Which party will form the government after the next Indian general election in 2024?,,11309,,BJP,OPEN,0.75,,,,
/questions/10988/prime-minister-of-france-on-2022-07-10/,"Who will be Prime Minister of France on July 10, 2022?",group,10988,1.2948526843758438e-277,,RESOLVED,N/A,"To leave some time for politics to happen, we ask who the Prime Minister will be on July 10, 2022. The option below bearing the name of the Prime Minister on that date will resolve positive, all others will resolve negative. If the options don't include the Prime Minister, they all resolve negative. We deliberately omit an ""other"" option, so we can add more options later",,False,
/questions/10988/prime-minister-of-france-on-2022-07-10/,"Who will be Prime Minister of France on July 10, 2022?",,10991,,Marine Le Pen,RESOLVED,0.01,,,,
/questions/10988/prime-minister-of-france-on-2022-07-10/,"Who will be Prime Minister of France on July 10, 2022?",,10989,,Élisabeth Borne,RESOLVED,0.85,,,,
/questions/10988/prime-minister-of-france-on-2022-07-10/,"Who will be Prime Minister of France on July 10, 2022?",,10990,,Jean-Luc Mélenchon,RESOLVED,0.08,,,,
/questions/11045/democrat-wins-2028-us-presidential-election/,Will a Democrat win the 2028 US presidential election?,forecast,11045,2.645303091990413e-06,,OPEN,0.505,"This question will resolve as **Yes** if a candidate from the [Democratic](https://en.wikipedia.org/wiki/Democratic_Party_(United_States)) Party receives the most votes in the [Electoral College](https://en.wikipedia.org/wiki/Electoral_College_(United_States)) in the 2028 US Presidential Election.  It will resolve on the date Congress certifies the votes, or when Congress selects the President in the case a candidate does not receive a majority.",,False,
/questions/11104/next-landslide-us-presidential-election/,When will the next landslide presidential election happen in the United States?,forecast,11104,2.957575490424975e-35,,OPEN,0.28438,"For the purpose of this question, a landslide US presidential election is one in which the winning candidate for president of the United States won more than 75% of the electoral votes in the electoral college, according to the official certified count. This question will resolve on the first date, following 2022, during which there is a landslide US presidential election. The date of resolution will be election day on the year of the landslide election victory. 

The last presidential election that could have triggered resolution for this question was the 1988 presidential election, with George H. W. Bush as the victor. It would have resolved on November 8th, 1988",,False,
/questions/11105/stacey-abrams-elected-ga-gov-in-2022/,Will Stacey Abrams be elected Governor of Georgia in 2022?,forecast,11105,0.0,,RESOLVED,0.07,"This question resolves positively if prior to January 20, 2023, Stacey Abrams is officially declared the winner of the November 2022 Georgia gubernatorial election, according to official certified results, as announced by or on the behalf of the Georgia Secretary of State. The question resolves negatively if this does not occur",,False,
